icon_id,display_name,description,source_type,related_kind,related_id,matched_item_id,icon_path,icon_by_id_path,collision_types
3562,Punhado de remédio,- Aumenta para 20 o limite de membros da guilda - Desbloqueia o depósito da guilda,item_id_match,item,3562,3562,all_icons_named_png/03562_punhado_de_remedio.png,all_icons_by_id_png/3562.png,db_asset
3563,Remédio roubado,,item_id_match,item,3563,3563,all_icons_named_png/03563_remedio_roubado.png,all_icons_by_id_png/3563.png,db_asset
3564,Icone 3564,,db_icon_unmapped,,,,all_icons_named_png/03564_icone_3564.png,all_icons_by_id_png/3564.png,db_asset
3565,Дивная монета,,item_id_match,item,3565,3565,all_icons_named_png/03565_icon_3565.png,all_icons_by_id_png/3565.png,db_asset
3566,Semente da fúria encolhida,,item_id_match,item,3566,3566,all_icons_named_png/03566_semente_da_furia_encolhida.png,all_icons_by_id_png/3566.png,db_asset
3567,Icone 3567,,db_icon_unmapped,,,,all_icons_named_png/03567_icone_3567.png,all_icons_by_id_png/3567.png,db_asset
3568,Icone 3568,,db_icon_unmapped,,,,all_icons_named_png/03568_icone_3568.png,all_icons_by_id_png/3568.png,db_asset
3569,Icone 3569,,db_icon_unmapped,,,,all_icons_named_png/03569_icone_3569.png,all_icons_by_id_png/3569.png,db_asset
3570,Icone 3570,,db_icon_unmapped,,,,all_icons_named_png/03570_icone_3570.png,all_icons_by_id_png/3570.png,db_asset
3571,Icone 3571,,db_icon_unmapped,,,,all_icons_named_png/03571_icone_3571.png,all_icons_by_id_png/3571.png,db_asset
3572,Icone 3572,,db_icon_unmapped,,,,all_icons_named_png/03572_icone_3572.png,all_icons_by_id_png/3572.png,db_asset
3573,Icone 3573,,db_icon_unmapped,,,,all_icons_named_png/03573_icone_3573.png,all_icons_by_id_png/3573.png,db_asset
3574,Ferocidade do Gladiador,,skill_icon,skill,249,,all_icons_named_png/03574_ferocidade_do_gladiador.png,all_icons_by_id_png/3574.png,"skill_icon,db_asset"
3575,Robustez Melhorada,,skill_icon,skill,359,,all_icons_named_png/03575_robustez_melhorada.png,all_icons_by_id_png/3575.png,"skill_icon,db_asset"
3576,Icone 3576,,db_icon_unmapped,,,,all_icons_named_png/03576_icone_3576.png,all_icons_by_id_png/3576.png,db_asset
3577,Icone 3577,,db_icon_unmapped,,,,all_icons_named_png/03577_icone_3577.png,all_icons_by_id_png/3577.png,db_asset
3578,Icone 3578,,db_icon_unmapped,,,,all_icons_named_png/03578_icone_3578.png,all_icons_by_id_png/3578.png,db_asset
3579,Icone 3579,,db_icon_unmapped,,,,all_icons_named_png/03579_icone_3579.png,all_icons_by_id_png/3579.png,db_asset
3580,Icone 3580,,db_icon_unmapped,,,,all_icons_named_png/03580_icone_3580.png,all_icons_by_id_png/3580.png,db_asset
3581,Icone 3581,,db_icon_unmapped,,,,all_icons_named_png/03581_icone_3581.png,all_icons_by_id_png/3581.png,db_asset
3582,Icone 3582,,db_icon_unmapped,,,,all_icons_named_png/03582_icone_3582.png,all_icons_by_id_png/3582.png,db_asset
3583,Icone 3583,,db_icon_unmapped,,,,all_icons_named_png/03583_icone_3583.png,all_icons_by_id_png/3583.png,db_asset
3584,Урон и щит (босс),,skill_icon,skill,336,,all_icons_named_png/03584_icon_3584.png,all_icons_by_id_png/3584.png,"skill_icon,db_asset"
3585,Icone 3585,,db_icon_unmapped,,,,all_icons_named_png/03585_icone_3585.png,all_icons_by_id_png/3585.png,db_asset
3586,Icone 3586,,db_icon_unmapped,,,,all_icons_named_png/03586_icone_3586.png,all_icons_by_id_png/3586.png,db_asset
3587,Icone 3587,,db_icon_unmapped,,,,all_icons_named_png/03587_icone_3587.png,all_icons_by_id_png/3587.png,db_asset
3588,Спрут - 3ст -,,skill_icon,skill,470,,all_icons_named_png/03588_3.png,all_icons_by_id_png/3588.png,"skill_icon,db_asset"
3589,Icone 3589,,db_icon_unmapped,,,,all_icons_named_png/03589_icone_3589.png,all_icons_by_id_png/3589.png,db_asset
3590,Icone 3590,,db_icon_unmapped,,,,all_icons_named_png/03590_icone_3590.png,all_icons_by_id_png/3590.png,db_asset
3591,Icone 3591,,db_icon_unmapped,,,,all_icons_named_png/03591_icone_3591.png,all_icons_by_id_png/3591.png,db_asset
3592,Icone 3592,,db_icon_unmapped,,,,all_icons_named_png/03592_icone_3592.png,all_icons_by_id_png/3592.png,db_asset
3593,Icone 3593,,db_icon_unmapped,,,,all_icons_named_png/03593_icone_3593.png,all_icons_by_id_png/3593.png,db_asset
3594,Icone 3594,,db_icon_unmapped,,,,all_icons_named_png/03594_icone_3594.png,all_icons_by_id_png/3594.png,db_asset
3595,Icone 3595,,db_icon_unmapped,,,,all_icons_named_png/03595_icone_3595.png,all_icons_by_id_png/3595.png,db_asset
3596,Icone 3596,,db_icon_unmapped,,,,all_icons_named_png/03596_icone_3596.png,all_icons_by_id_png/3596.png,db_asset
3597,Icone 3597,,db_icon_unmapped,,,,all_icons_named_png/03597_icone_3597.png,all_icons_by_id_png/3597.png,db_asset
3598,Icone 3598,,db_icon_unmapped,,,,all_icons_named_png/03598_icone_3598.png,all_icons_by_id_png/3598.png,db_asset
3599,Icone 3599,,db_icon_unmapped,,,,all_icons_named_png/03599_icone_3599.png,all_icons_by_id_png/3599.png,db_asset
3600,Garrafa de Óleo de Lanterna,,item_id_match,item,3600,3600,all_icons_named_png/03600_garrafa_de_oleo_de_lanterna.png,all_icons_by_id_png/3600.png,db_asset
3601,Tocha,"Aplica Raízes Enredantes no inimigo por um curto período, prendendo-o no lugar. Em níveis mais altos, o alvo também não pode usar habilidades.",item_id_match,item,3601,3601,all_icons_named_png/03601_tocha.png,all_icons_by_id_png/3601.png,db_asset
3602,Icone 3602,,db_icon_unmapped,,,,all_icons_named_png/03602_icone_3602.png,all_icons_by_id_png/3602.png,db_asset
3603,Icone 3603,,db_icon_unmapped,,,,all_icons_named_png/03603_icone_3603.png,all_icons_by_id_png/3603.png,db_asset
3608,Veneno de Rato,,item_id_match,item,3608,3608,all_icons_named_png/03608_veneno_de_rato.png,all_icons_by_id_png/3608.png,db_asset
3609,Cogumelo Amargo,,item_id_match,item,3609,3609,all_icons_named_png/03609_cogumelo_amargo.png,all_icons_by_id_png/3609.png,db_asset
3610,Extrato Amargo,,item_id_match,item,3610,3610,all_icons_named_png/03610_extrato_amargo.png,all_icons_by_id_png/3610.png,db_asset
3611,Icone 3611,,db_icon_unmapped,,,,all_icons_named_png/03611_icone_3611.png,all_icons_by_id_png/3611.png,db_asset
3612,Icone 3612,,db_icon_unmapped,,,,all_icons_named_png/03612_icone_3612.png,all_icons_by_id_png/3612.png,db_asset
3613,Icone 3613,,db_icon_unmapped,,,,all_icons_named_png/03613_icone_3613.png,all_icons_by_id_png/3613.png,db_asset
3614,Icone 3614,,db_icon_unmapped,,,,all_icons_named_png/03614_icone_3614.png,all_icons_by_id_png/3614.png,db_asset
3615,Icone 3615,,db_icon_unmapped,,,,all_icons_named_png/03615_icone_3615.png,all_icons_by_id_png/3615.png,db_asset
3616,Icone 3616,,db_icon_unmapped,,,,all_icons_named_png/03616_icone_3616.png,all_icons_by_id_png/3616.png,db_asset
3617,Icone 3617,,db_icon_unmapped,,,,all_icons_named_png/03617_icone_3617.png,all_icons_by_id_png/3617.png,db_asset
3618,Relatório de Yabi,,item_id_match,item,3618,3618,all_icons_named_png/03618_relatorio_de_yabi.png,all_icons_by_id_png/3618.png,db_asset
3619,Icone 3619,,db_icon_unmapped,,,,all_icons_named_png/03619_icone_3619.png,all_icons_by_id_png/3619.png,db_asset
3620,Icone 3620,,db_icon_unmapped,,,,all_icons_named_png/03620_icone_3620.png,all_icons_by_id_png/3620.png,db_asset
3621,Icone 3621,,db_icon_unmapped,,,,all_icons_named_png/03621_icone_3621.png,all_icons_by_id_png/3621.png,db_asset
3622,Icone 3622,,db_icon_unmapped,,,,all_icons_named_png/03622_icone_3622.png,all_icons_by_id_png/3622.png,db_asset
3623,Icone 3623,,db_icon_unmapped,,,,all_icons_named_png/03623_icone_3623.png,all_icons_by_id_png/3623.png,db_asset
3624,Icone 3624,,db_icon_unmapped,,,,all_icons_named_png/03624_icone_3624.png,all_icons_by_id_png/3624.png,db_asset
3625,Asa de morcego da floresta,,item_id_match,item,3625,3625,all_icons_named_png/03625_asa_de_morcego_da_floresta.png,all_icons_by_id_png/3625.png,db_asset
3626,Icone 3626,,db_icon_unmapped,,,,all_icons_named_png/03626_icone_3626.png,all_icons_by_id_png/3626.png,db_asset
3627,Icone 3627,,db_icon_unmapped,,,,all_icons_named_png/03627_icone_3627.png,all_icons_by_id_png/3627.png,db_asset
3628,Icone 3628,,db_icon_unmapped,,,,all_icons_named_png/03628_icone_3628.png,all_icons_by_id_png/3628.png,db_asset
3629,Natureza Bárbara,Remove todos os efeitos negativos e de controle do personagem e concede imunidade a ele por um curto período. Evoluir a habilidade aumenta a duração do efeito.,skill_icon,skill,186,,all_icons_named_png/03629_natureza_barbara.png,all_icons_by_id_png/3629.png,"skill_icon,db_asset"
3630,Chave para o quarto na taberna,,item_id_match,item,3630,3630,all_icons_named_png/03630_chave_para_o_quarto_na_taberna.png,all_icons_by_id_png/3630.png,"skill_icon,db_asset"
3631,Diário de Ullin-Ann,,item_id_match,item,3631,3631,all_icons_named_png/03631_diario_de_ullin-ann.png,all_icons_by_id_png/3631.png,"skill_icon,db_asset"
3632,Icone 3632,,db_icon_unmapped,,,,all_icons_named_png/03632_icone_3632.png,all_icons_by_id_png/3632.png,db_asset
3633,Poder Sombrio,Aumenta os Poderes Físico e Mágico do personagem e dos membros do grupo no mesmo local enquanto está ativa. Habilidade permanente.,skill_icon,skill,188,,all_icons_named_png/03633_poder_sombrio.png,all_icons_by_id_png/3633.png,"skill_icon,db_asset"
3634,Fardo Exaustivo,"Aplica Sob Supervisão ao personagem ou aliado por um curto período, reduzindo o dano do próximo ataque automático ou habilidade de dano instantâneo. Empurra o inimigo que tenta atacar e aplica Fardo Exaustivo por um curto período, prendendo-o no lugar. Este efeito persiste quando o inimigo recebe dano. Também aplica Sob Proteção ao personagem ou aliado por um curto período, reduzindo o dano recebido.",skill_icon,skill,181,,all_icons_named_png/03634_fardo_exaustivo.png,all_icons_by_id_png/3634.png,"skill_icon,db_asset"
3635,Enobrecimento,Remove todos os efeitos negativos e de controle do personagem ou aliado e concede imunidade a ele por um curto período. Evoluir a habilidade aumenta a duração do efeito.,skill_icon,skill,189,,all_icons_named_png/03635_enobrecimento.png,all_icons_by_id_png/3635.png,"skill_icon,db_asset"
3636,Poder da Terra,"Usar uma habilidade aplica Poder da Terra ao personagem por um curto período, aumentando a chance de Acerto Crítico e o poder de cura crítica. Erguer o Totem absorve alguns efeitos acumulados, estendendo sua vida útil.",skill_icon,skill,182,,all_icons_named_png/03636_poder_da_terra.png,all_icons_by_id_png/3636.png,"skill_icon,db_asset"
3637,Aura de Ódio,"Aplica Aura de Ódio ao personagem e aos membros do grupo por um curto período, aumentando os Poderes Físico e Mágico, as Defesas Física e Mágica, e a Precisão.",skill_icon,skill,184,,all_icons_named_png/03637_aura_de_odio.png,all_icons_by_id_png/3637.png,"skill_icon,db_asset"
3638,Barreira de Cura,"Aplica Barreira de Cura ao personagem ou aliado por um curto período, absorvendo o dano recebido e curando-o na mesma quantidade.",skill_icon,skill,185,,all_icons_named_png/03638_barreira_de_cura.png,all_icons_by_id_png/3638.png,"skill_icon,db_asset"
3639,Definhar,"Aplica Definhar ao inimigo por um curto período, reduzindo gradualmente sua velocidade de movimento. Quando o efeito acaba, o alvo recebe Atordoamento por um breve período. Se o alvo estiver sob o efeito do Charco da Escuridão, Definhar acabará antecipadamente e causará Atordoamento por mais tempo ao personagem.",skill_icon,skill,180,,all_icons_named_png/03639_definhar.png,all_icons_by_id_png/3639.png,"skill_icon,db_asset"
3640,Icone 3640,,db_icon_unmapped,,,,all_icons_named_png/03640_icone_3640.png,all_icons_by_id_png/3640.png,db_asset
3641,Cabeça de morto-vivo do cemitério,,item_id_match,item,3641,3641,all_icons_named_png/03641_cabeca_de_morto-vivo_do_cemiterio.png,all_icons_by_id_png/3641.png,db_asset
3642,Coração de morto-vivo do cemitério,,item_id_match,item,3642,3642,all_icons_named_png/03642_coracao_de_morto-vivo_do_cemiterio.png,all_icons_by_id_png/3642.png,db_asset
3643,Medalhão de morto-vivo do cemitério,,item_id_match,item,3643,3643,all_icons_named_png/03643_medalhao_de_morto-vivo_do_cemiterio.png,all_icons_by_id_png/3643.png,db_asset
3644,Icone 3644,,db_icon_unmapped,,,,all_icons_named_png/03644_icone_3644.png,all_icons_by_id_png/3644.png,db_asset
3645,Pele de cobra-covinha,,item_id_match,item,3645,3645,all_icons_named_png/03645_pele_de_cobra-covinha.png,all_icons_by_id_png/3645.png,db_asset
3646,Icone 3646,,db_icon_unmapped,,,,all_icons_named_png/03646_icone_3646.png,all_icons_by_id_png/3646.png,db_asset
3647,Baú de Jean,,item_id_match,item,3647,3647,all_icons_named_png/03647_bau_de_jean.png,all_icons_by_id_png/3647.png,db_asset
3648,Fantasma capturado,Enxame de Insetos,item_id_match,item,3648,3648,all_icons_named_png/03648_fantasma_capturado.png,all_icons_by_id_png/3648.png,db_asset
3649,Armadilha de banshee,,item_id_match,item,3649,3649,all_icons_named_png/03649_armadilha_de_banshee.png,all_icons_by_id_png/3649.png,db_asset
3650,Icone 3650,,db_icon_unmapped,,,,all_icons_named_png/03650_icone_3650.png,all_icons_by_id_png/3650.png,db_asset
3651,Icone 3651,,db_icon_unmapped,,,,all_icons_named_png/03651_icone_3651.png,all_icons_by_id_png/3651.png,db_asset
3652,Icone 3652,,db_icon_unmapped,,,,all_icons_named_png/03652_icone_3652.png,all_icons_by_id_png/3652.png,db_asset
3653,Icone 3653,,db_icon_unmapped,,,,all_icons_named_png/03653_icone_3653.png,all_icons_by_id_png/3653.png,db_asset
3654,Icone 3654,,db_icon_unmapped,,,,all_icons_named_png/03654_icone_3654.png,all_icons_by_id_png/3654.png,db_asset
3655,Icone 3655,,db_icon_unmapped,,,,all_icons_named_png/03655_icone_3655.png,all_icons_by_id_png/3655.png,db_asset
3656,Icone 3656,,db_icon_unmapped,,,,all_icons_named_png/03656_icone_3656.png,all_icons_by_id_png/3656.png,db_asset
3657,Icone 3657,,db_icon_unmapped,,,,all_icons_named_png/03657_icone_3657.png,all_icons_by_id_png/3657.png,db_asset
3658,Icone 3658,,db_icon_unmapped,,,,all_icons_named_png/03658_icone_3658.png,all_icons_by_id_png/3658.png,db_asset
3659,Defesa de Luz,"Aplica Defesa de Luz ao personagem e membros do grupo por um curto período, aumentando as Defesas Física e Mágica.",skill_icon,skill,183,,all_icons_named_png/03659_defesa_de_luz.png,all_icons_by_id_png/3659.png,"skill_icon,db_asset"
3660,Icone 3660,,db_icon_unmapped,,,,all_icons_named_png/03660_icone_3660.png,all_icons_by_id_png/3660.png,db_asset
3661,Icone 3661,,db_icon_unmapped,,,,all_icons_named_png/03661_icone_3661.png,all_icons_by_id_png/3661.png,db_asset
3662,Icone 3662,,db_icon_unmapped,,,,all_icons_named_png/03662_icone_3662.png,all_icons_by_id_png/3662.png,db_asset
3663,Icone 3663,,db_icon_unmapped,,,,all_icons_named_png/03663_icone_3663.png,all_icons_by_id_png/3663.png,db_asset
3664,Icone 3664,,db_icon_unmapped,,,,all_icons_named_png/03664_icone_3664.png,all_icons_by_id_png/3664.png,db_asset
3665,Icone 3665,,db_icon_unmapped,,,,all_icons_named_png/03665_icone_3665.png,all_icons_by_id_png/3665.png,db_asset
3666,Icone 3666,,db_icon_unmapped,,,,all_icons_named_png/03666_icone_3666.png,all_icons_by_id_png/3666.png,db_asset
3667,Icone 3667,,db_icon_unmapped,,,,all_icons_named_png/03667_icone_3667.png,all_icons_by_id_png/3667.png,db_asset
3668,Icone 3668,,db_icon_unmapped,,,,all_icons_named_png/03668_icone_3668.png,all_icons_by_id_png/3668.png,db_asset
3669,Icone 3669,,db_icon_unmapped,,,,all_icons_named_png/03669_icone_3669.png,all_icons_by_id_png/3669.png,db_asset
3670,Icone 3670,,db_icon_unmapped,,,,all_icons_named_png/03670_icone_3670.png,all_icons_by_id_png/3670.png,db_asset
3671,Icone 3671,,db_icon_unmapped,,,,all_icons_named_png/03671_icone_3671.png,all_icons_by_id_png/3671.png,db_asset
3672,Icone 3672,,db_icon_unmapped,,,,all_icons_named_png/03672_icone_3672.png,all_icons_by_id_png/3672.png,db_asset
3673,Icone 3673,,db_icon_unmapped,,,,all_icons_named_png/03673_icone_3673.png,all_icons_by_id_png/3673.png,db_asset
3674,Icone 3674,,db_icon_unmapped,,,,all_icons_named_png/03674_icone_3674.png,all_icons_by_id_png/3674.png,db_asset
3675,Icone 3675,,db_icon_unmapped,,,,all_icons_named_png/03675_icone_3675.png,all_icons_by_id_png/3675.png,db_asset
3676,Icone 3676,,db_icon_unmapped,,,,all_icons_named_png/03676_icone_3676.png,all_icons_by_id_png/3676.png,db_asset
3677,Icone 3677,,db_icon_unmapped,,,,all_icons_named_png/03677_icone_3677.png,all_icons_by_id_png/3677.png,db_asset
3678,Icone 3678,,db_icon_unmapped,,,,all_icons_named_png/03678_icone_3678.png,all_icons_by_id_png/3678.png,db_asset
3679,Icone 3679,,db_icon_unmapped,,,,all_icons_named_png/03679_icone_3679.png,all_icons_by_id_png/3679.png,db_asset
3680,Icone 3680,,db_icon_unmapped,,,,all_icons_named_png/03680_icone_3680.png,all_icons_by_id_png/3680.png,db_asset
3681,Poção da ressurreição,,item_id_match,item,3681,3681,all_icons_named_png/03681_pocao_da_ressurreicao.png,all_icons_by_id_png/3681.png,db_asset
3682,Veneno de cascavel-das-cavernas,,item_id_match,item,3682,3682,all_icons_named_png/03682_veneno_de_cascavel-das-cavernas.png,all_icons_by_id_png/3682.png,db_asset
3683,Cabeça de elfo,,item_id_match,item,3683,3683,all_icons_named_png/03683_cabeca_de_elfo.png,all_icons_by_id_png/3683.png,db_asset
3684,Icone 3684,,db_icon_unmapped,,,,all_icons_named_png/03684_icone_3684.png,all_icons_by_id_png/3684.png,db_asset
3685,Icone 3685,,db_icon_unmapped,,,,all_icons_named_png/03685_icone_3685.png,all_icons_by_id_png/3685.png,db_asset
3686,Icone 3686,,db_icon_unmapped,,,,all_icons_named_png/03686_icone_3686.png,all_icons_by_id_png/3686.png,db_asset
3687,Icone 3687,,db_icon_unmapped,,,,all_icons_named_png/03687_icone_3687.png,all_icons_by_id_png/3687.png,db_asset
3688,Icone 3688,,db_icon_unmapped,,,,all_icons_named_png/03688_icone_3688.png,all_icons_by_id_png/3688.png,db_asset
3689,Icone 3689,,db_icon_unmapped,,,,all_icons_named_png/03689_icone_3689.png,all_icons_by_id_png/3689.png,db_asset
3690,Icone 3690,,db_icon_unmapped,,,,all_icons_named_png/03690_icone_3690.png,all_icons_by_id_png/3690.png,db_asset
3691,Icone 3691,,db_icon_unmapped,,,,all_icons_named_png/03691_icone_3691.png,all_icons_by_id_png/3691.png,db_asset
3692,Icone 3692,,db_icon_unmapped,,,,all_icons_named_png/03692_icone_3692.png,all_icons_by_id_png/3692.png,db_asset
3693,Icone 3693,,db_icon_unmapped,,,,all_icons_named_png/03693_icone_3693.png,all_icons_by_id_png/3693.png,db_asset
3694,Icone 3694,,db_icon_unmapped,,,,all_icons_named_png/03694_icone_3694.png,all_icons_by_id_png/3694.png,db_asset
3695,Icone 3695,,db_icon_unmapped,,,,all_icons_named_png/03695_icone_3695.png,all_icons_by_id_png/3695.png,db_asset
3696,Icone 3696,,db_icon_unmapped,,,,all_icons_named_png/03696_icone_3696.png,all_icons_by_id_png/3696.png,db_asset
3697,Icone 3697,,db_icon_unmapped,,,,all_icons_named_png/03697_icone_3697.png,all_icons_by_id_png/3697.png,db_asset
3698,Icone 3698,,db_icon_unmapped,,,,all_icons_named_png/03698_icone_3698.png,all_icons_by_id_png/3698.png,db_asset
3699,Icone 3699,,db_icon_unmapped,,,,all_icons_named_png/03699_icone_3699.png,all_icons_by_id_png/3699.png,db_asset
3700,Icone 3700,,db_icon_unmapped,,,,all_icons_named_png/03700_icone_3700.png,all_icons_by_id_png/3700.png,db_asset
3701,Icone 3701,,db_icon_unmapped,,,,all_icons_named_png/03701_icone_3701.png,all_icons_by_id_png/3701.png,db_asset
3702,Icone 3702,,db_icon_unmapped,,,,all_icons_named_png/03702_icone_3702.png,all_icons_by_id_png/3702.png,db_asset
